?cls	?xref
<http://purl.obolibrary.org/obo/ZFA_0001673>	"TAO:0002237"
<http://purl.obolibrary.org/obo/ZFA_0000288>	"TAO:0000288"
<http://purl.obolibrary.org/obo/ZFA_0000463>	"TAO:0000463"
<http://purl.obolibrary.org/obo/ZFA_0009043>	"CL:0000080"
<http://purl.obolibrary.org/obo/ZFA_0009043>	"TAO:0009043"
<http://purl.obolibrary.org/obo/ZFA_0005329>	"CL:0005003"
<http://purl.obolibrary.org/obo/ZFA_0005329>	"TAO:0005329"
<http://purl.obolibrary.org/obo/ZFA_0000477>	"TAO:0000477"
<http://purl.obolibrary.org/obo/ZFA_0009328>	"CL:0000776"
<http://purl.obolibrary.org/obo/ZFA_0009328>	"TAO:0009328"
<http://purl.obolibrary.org/obo/ZFA_0005629>	"TAO:0005275"
<http://purl.obolibrary.org/obo/ZFA_0000746>	"TAO:0000746"
<http://purl.obolibrary.org/obo/ZFA_0000085>	"TAO:0000736"
<http://purl.obolibrary.org/obo/ZFA_0000085>	"TAO:0000085"
<http://purl.obolibrary.org/obo/ZFA_0005192>	"TAO:0005192"
<http://purl.obolibrary.org/obo/ZFA_0001301>	"TAO:0001301"
<http://purl.obolibrary.org/obo/ZFA_0009135>	"TAO:0009135"
<http://purl.obolibrary.org/obo/ZFA_0009135>	"CL:0000218"
<http://purl.obolibrary.org/obo/ZFA_0001230>	"TAO:0001230"
<http://purl.obolibrary.org/obo/ZFA_0000442>	"TAO:0000442"
<http://purl.obolibrary.org/obo/ZFA_0009245>	"CL:0000534"
<http://purl.obolibrary.org/obo/ZFA_0009245>	"TAO:0009245"
<http://purl.obolibrary.org/obo/ZFA_0001168>	"TAO:0001168"
<http://purl.obolibrary.org/obo/ZFA_0000631>	"TAO:0000631"
<http://purl.obolibrary.org/obo/ZFA_0001309>	"TAO:0001309"
<http://purl.obolibrary.org/obo/ZFA_0000241>	"TAO:0000241"
<http://purl.obolibrary.org/obo/ZFA_0005101>	"TAO:0005101"
<http://purl.obolibrary.org/obo/ZFA_0000179>	"TAO:0000179"
<http://purl.obolibrary.org/obo/ZFA_0005039>	"TAO:0005039"
<http://purl.obolibrary.org/obo/ZFA_0005115>	"TAO:0005115"
<http://purl.obolibrary.org/obo/ZFA_0001263>	"TAO:0001263"
<http://purl.obolibrary.org/obo/ZFA_0000639>	"TAO:0000639"
<http://purl.obolibrary.org/obo/ZFA_0009307>	"CL:0000723"
<http://purl.obolibrary.org/obo/ZFA_0009307>	"TAO:0009307"
<http://purl.obolibrary.org/obo/ZFA_0009092>	"TAO:0009092"
<http://purl.obolibrary.org/obo/ZFA_0009092>	"CL:0000152"
<http://purl.obolibrary.org/obo/ZFA_0001373>	"TAO:0001373"
<http://purl.obolibrary.org/obo/ZFA_0005378>	"TAO:0005378"
<http://purl.obolibrary.org/obo/ZFA_0009148>	"TAO:0009148"
<http://purl.obolibrary.org/obo/ZFA_0009148>	"CL:0000244"
<http://purl.obolibrary.org/obo/ZFA_0005957>	"CL:0000034"
<http://purl.obolibrary.org/obo/ZFA_0001121>	"TAO:0001121"
<http://purl.obolibrary.org/obo/ZFA_0000583>	"TAO:0000583"
<http://purl.obolibrary.org/obo/ZFA_0001416>	"TAO:0001416"
<http://purl.obolibrary.org/obo/ZFA_0007039>	"TAO:0007039"
<http://purl.obolibrary.org/obo/ZFA_0000852>	"TAO:0000852"
<http://purl.obolibrary.org/obo/ZFA_0000191>	"TAO:0000191"
<http://purl.obolibrary.org/obo/ZFA_0000071>	"TAO:0000071"
<http://purl.obolibrary.org/obo/ZFA_0005532>	"TAO:0002053"
<http://purl.obolibrary.org/obo/ZFA_0001682>	"TAO:0002142"
<http://purl.obolibrary.org/obo/ZFA_0001682>	"TAO:0000145"
<http://purl.obolibrary.org/obo/ZFA_0001682>	"TAO:0002143"
<http://purl.obolibrary.org/obo/ZFA_0000234>	"TAO:0000234"
<http://purl.obolibrary.org/obo/ZFA_0005407>	"TAO:0001937"
<http://purl.obolibrary.org/obo/ZFA_0001029>	"TAO:0001029"
<http://purl.obolibrary.org/obo/ZFS_0000020>	"ZFIN:ZDB-TERM-100331-2450"
<http://purl.obolibrary.org/obo/ZFS_0000020>	"ZFIN:ZDB-STAGE-010723-18"
<http://purl.obolibrary.org/obo/ZFA_0001276>	"TAO:0001276"
<http://purl.obolibrary.org/obo/ZFA_0001083>	"TAO:0001083"
<http://purl.obolibrary.org/obo/ZFA_0000344>	"TAO:0000344"
<http://purl.obolibrary.org/obo/ZFA_0001139>	"TAO:0001139"
<http://purl.obolibrary.org/obo/ZFA_0009369>	"CL:0000858"
<http://purl.obolibrary.org/obo/ZFA_0009369>	"TAO:0009369"
<http://purl.obolibrary.org/obo/ZFA_0000755>	"TAO:0000755"
<http://purl.obolibrary.org/obo/ZFA_0000094>	"TAO:0000094"
<http://purl.obolibrary.org/obo/ZFA_0001193>	"TAO:0001193"
<http://purl.obolibrary.org/obo/ZFA_0005198>	"TAO:0005198"
<http://purl.obolibrary.org/obo/ZFA_0009237>	"TAO:0009237"
<http://purl.obolibrary.org/obo/ZFA_0009237>	"CL:0000516"
<http://purl.obolibrary.org/obo/ZFA_0000865>	"TAO:0000865"
<http://purl.obolibrary.org/obo/ZFA_0000448>	"TAO:0000448"
<http://purl.obolibrary.org/obo/ZFA_0000672>	"TAO:0000672"
<http://purl.obolibrary.org/obo/ZFA_0005364>	"TAO:0002094"
<http://purl.obolibrary.org/obo/ZFA_0000967>	"TAO:0000967"
<http://purl.obolibrary.org/obo/ZFA_0005107>	"TAO:0005107"
<http://purl.obolibrary.org/obo/ZFA_0001522>	"TAO:0001522"
<http://purl.obolibrary.org/obo/ZFA_0005352>	"TAO:0002152"
<http://purl.obolibrary.org/obo/ZFA_0001096>	"TAO:0001096"
<http://purl.obolibrary.org/obo/ZFA_0001632>	"VSAO:0000017"
<http://purl.obolibrary.org/obo/ZFA_0001632>	"TAO:0001641"
<http://purl.obolibrary.org/obo/ZFA_0005281>	"TAO:0005281"
<http://purl.obolibrary.org/obo/ZFA_0000406>	"TAO:0000406"
<http://purl.obolibrary.org/obo/ZFA_0000164>	"TAO:0000164"
<http://purl.obolibrary.org/obo/ZFA_0005024>	"TAO:0005024"
<http://purl.obolibrary.org/obo/ZFA_0000575>	"TAO:0000575"
<http://purl.obolibrary.org/obo/ZFA_0000450>	"TAO:0000450"
<http://purl.obolibrary.org/obo/ZFA_0001457>	"TAO:0001457"
<http://purl.obolibrary.org/obo/ZFA_0000920>	"TAO:0000920"
<http://purl.obolibrary.org/obo/ZFA_0000012>	"TAO:0000012"
<http://purl.obolibrary.org/obo/ZFA_0000330>	"TAO:0000330"
<http://purl.obolibrary.org/obo/ZFA_0000685>	"TAO:0000685"
<http://purl.obolibrary.org/obo/ZFA_0000197>	"TAO:0000197"
<http://purl.obolibrary.org/obo/ZFA_0000122>	"TAO:0000122"
<http://purl.obolibrary.org/obo/ZFA_0005184>	"TAO:0005184"
<http://purl.obolibrary.org/obo/ZFA_0000938>	"TAO:0000938"
<http://purl.obolibrary.org/obo/ZFA_0000787>	"TAO:0000787"
<http://purl.obolibrary.org/obo/ZFA_0007024>	"TAO:0007024"
<http://purl.obolibrary.org/obo/ZFA_0001342>	"TAO:0001342"
<http://purl.obolibrary.org/obo/ZFA_0009152>	"TAO:0009152"
<http://purl.obolibrary.org/obo/ZFA_0009152>	"CL:0000251"
<http://purl.obolibrary.org/obo/ZFA_0001075>	"TAO:0001075"
<http://purl.obolibrary.org/obo/ZFA_0009166>	"TAO:0009166"
<http://purl.obolibrary.org/obo/ZFA_0009166>	"CL:0000335"
<http://purl.obolibrary.org/obo/ZFA_0001611>	"TAO:0001596"
<http://purl.obolibrary.org/obo/ZFA_0005467>	"TAO:0001843"
<http://purl.obolibrary.org/obo/ZFA_0005470>	"TAO:0002040"
<http://purl.obolibrary.org/obo/ZFA_0001089>	"TAO:0001089"
<http://purl.obolibrary.org/obo/ZFA_0001014>	"TAO:0001014"
<http://purl.obolibrary.org/obo/ZFA_0001185>	"TAO:0001185"
<http://purl.obolibrary.org/obo/ZFA_0009029>	"CL:0000060"
<http://purl.obolibrary.org/obo/ZFA_0009029>	"TAO:0009029"
<http://purl.obolibrary.org/obo/ZFA_0001199>	"TAO:0001199"
<http://purl.obolibrary.org/obo/ZFA_0005142>	"TAO:0005142"
<http://purl.obolibrary.org/obo/ZFA_0001619>	"TAO:0002212"
<http://purl.obolibrary.org/obo/ZFA_0001277>	"TAO:0001277"
<http://purl.obolibrary.org/obo/ZFA_0000740>	"TAO:0000740"
<http://purl.obolibrary.org/obo/ZFA_0005425>	"TAO:0005425"
<http://purl.obolibrary.org/obo/ZFA_0000678>	"TAO:0000678"
<http://purl.obolibrary.org/obo/ZFA_0001514>	"VSAO:0000057"
<http://purl.obolibrary.org/obo/ZFA_0001514>	"TAO:0001514"
<http://purl.obolibrary.org/obo/ZFA_0009348>	"TAO:0009348"
<http://purl.obolibrary.org/obo/ZFA_0009348>	"CL:0000825"
<http://purl.obolibrary.org/obo/ZFA_0000490>	"TAO:0000490"
<http://purl.obolibrary.org/obo/ZFA_0001563>	"TAO:0001563"
<http://purl.obolibrary.org/obo/ZFA_0001443>	"TAO:0001443"
<http://purl.obolibrary.org/obo/ZFA_0000748>	"TAO:0000748"
<http://purl.obolibrary.org/obo/ZFA_0000844>	"TAO:0000844"
<http://purl.obolibrary.org/obo/ZFA_0000183>	"TAO:0000183"
<http://purl.obolibrary.org/obo/ZFA_0000893>	"TAO:0000893"
<http://purl.obolibrary.org/obo/ZFA_0005290>	"TAO:0005290"
<http://purl.obolibrary.org/obo/ZFA_0005519>	"TAO:0001720"
<http://purl.obolibrary.org/obo/ZFA_0005033>	"TAO:0005033"
<http://purl.obolibrary.org/obo/ZFA_0000636>	"TAO:0000636"
<http://purl.obolibrary.org/obo/ZFA_0000261>	"TAO:0000261"
<http://purl.obolibrary.org/obo/ZFA_0000516>	"TAO:0000516"
<http://purl.obolibrary.org/obo/ZFA_0000516>	"TAO:0001352"
<http://purl.obolibrary.org/obo/ZFA_0000275>	"TAO:0000275"
<http://purl.obolibrary.org/obo/ZFA_0005135>	"TAO:0005135"
<http://purl.obolibrary.org/obo/ZFA_0005316>	"TAO:0005316"
<http://purl.obolibrary.org/obo/ZFA_0001466>	"TAO:0001466"
<http://purl.obolibrary.org/obo/ZFA_0000018>	"TAO:0000018"
<http://purl.obolibrary.org/obo/ZFA_0009301>	"CL:0000700"
<http://purl.obolibrary.org/obo/ZFA_0009301>	"TAO:0009301"
<http://purl.obolibrary.org/obo/ZFA_0000706>	"TAO:0000706"
<http://purl.obolibrary.org/obo/ZFA_0000371>	"TAO:0000371"
<http://purl.obolibrary.org/obo/ZFA_0000802>	"TAO:0000802"
<http://purl.obolibrary.org/obo/ZFA_0000385>	"TAO:0000385"
<http://purl.obolibrary.org/obo/ZFA_0000560>	"TAO:0000560"
<http://purl.obolibrary.org/obo/ZFA_0005245>	"CL:0005002"
<http://purl.obolibrary.org/obo/ZFA_0005245>	"TAO:0002148"
<http://purl.obolibrary.org/obo/ZFA_0000128>	"TAO:0000128"
<http://purl.obolibrary.org/obo/ZFA_0009097>	"TAO:0009097"
<http://purl.obolibrary.org/obo/ZFA_0009097>	"CL:0000164"
<http://purl.obolibrary.org/obo/ZFA_0005398>	"TAO:0000375"
<http://purl.obolibrary.org/obo/ZFA_0001334>	"TAO:0001334"
<http://purl.obolibrary.org/obo/ZFA_0009168>	"CL:0000337"
<http://purl.obolibrary.org/obo/ZFA_0009168>	"TAO:0009168"
<http://purl.obolibrary.org/obo/ZFA_0000796>	"TAO:0000796"
<http://purl.obolibrary.org/obo/ZFA_0001678>	"TAO:0002201"
<http://purl.obolibrary.org/obo/ZFA_0009278>	"CL:0000623"
<http://purl.obolibrary.org/obo/ZFA_0009278>	"TAO:0009278"
<http://purl.obolibrary.org/obo/ZFA_0000468>	"TAO:0000468"
<http://purl.obolibrary.org/obo/ZFA_0000101>	"TAO:0000101"
<http://purl.obolibrary.org/obo/ZFA_0005148>	"TAO:0005148"
<http://purl.obolibrary.org/obo/ZFS_0000025>	"ZFIN:ZDB-TERM-100331-2455"
<http://purl.obolibrary.org/obo/ZFS_0000025>	"ZFIN:ZDB-STAGE-020626-1"
<http://purl.obolibrary.org/obo/ZFA_0001296>	"TAO:0001296"
<http://purl.obolibrary.org/obo/ZFA_0009121>	"TAO:0009121"
<http://purl.obolibrary.org/obo/ZFA_0009121>	"CL:0000202"
<http://purl.obolibrary.org/obo/ZFA_0000622>	"TAO:0000622"
<http://purl.obolibrary.org/obo/ZFA_0005065>	"TAO:0005065"
<http://purl.obolibrary.org/obo/ZFA_0001569>	"TAO:0001569"
<http://purl.obolibrary.org/obo/ZFA_0009231>	"CL:0000506"
<http://purl.obolibrary.org/obo/ZFA_0009231>	"TAO:0009231"
<http://purl.obolibrary.org/obo/ZFA_0005302>	"TAO:0005302"
<http://purl.obolibrary.org/obo/ZFA_0000004>	"TAO:0000004"
<http://purl.obolibrary.org/obo/ZFA_0001498>	"TAO:0001498"
<http://purl.obolibrary.org/obo/ZFA_0001498>	"CARO:0000070"
<http://purl.obolibrary.org/obo/ZFA_0000961>	"TAO:0000961"
<http://purl.obolibrary.org/obo/ZFA_0000885>	"TAO:0000885"
<http://purl.obolibrary.org/obo/ZFA_0000899>	"TAO:0000899"
<http://purl.obolibrary.org/obo/ZFA_0000114>	"TAO:0000114"
<http://purl.obolibrary.org/obo/ZFA_0009264>	"CL:0000575"
<http://purl.obolibrary.org/obo/ZFA_0009264>	"TAO:0009264"
<http://purl.obolibrary.org/obo/ZFA_0009083>	"CL:0000137"
<http://purl.obolibrary.org/obo/ZFA_0009083>	"TAO:0009083"
<http://purl.obolibrary.org/obo/ZFA_0005369>	"TAO:0005369"
<http://purl.obolibrary.org/obo/ZFA_0007051>	"TAO:0007051"
<http://purl.obolibrary.org/obo/ZFA_0005565>	"CL:0002450"
<http://purl.obolibrary.org/obo/ZFA_0007065>	"TAO:0007065"
<http://purl.obolibrary.org/obo/ZFA_0001112>	"TAO:0001112"
<http://purl.obolibrary.org/obo/ZFA_0009193>	"CL:0000404"
<http://purl.obolibrary.org/obo/ZFA_0009193>	"TAO:0009193"
<http://purl.obolibrary.org/obo/ZFA_0000969>	"TAO:0000969"
<http://purl.obolibrary.org/obo/ZFA_0001407>	"TAO:0001407"
<http://purl.obolibrary.org/obo/ZFA_0005504>	"TAO:0001940"
<http://purl.obolibrary.org/obo/ZFA_0001126>	"TAO:0001126"
<http://purl.obolibrary.org/obo/ZFA_0009356>	"CL:0000839"
<http://purl.obolibrary.org/obo/ZFA_0009356>	"TAO:0009356"
<http://purl.obolibrary.org/obo/ZFA_0005237>	"CL:0000765"
<http://purl.obolibrary.org/obo/ZFA_0005237>	"TAO:0005237"
<http://purl.obolibrary.org/obo/ZFA_0001652>	"TAO:0002198"
<http://purl.obolibrary.org/obo/ZFA_0007084>	"CL:0007004"
<http://purl.obolibrary.org/obo/ZFA_0001451>	"TAO:0001451"
<http://purl.obolibrary.org/obo/ZFA_0005523>	"TAO:0001724"
<http://purl.obolibrary.org/obo/ZFA_0000225>	"TAO:0000225"
<http://purl.obolibrary.org/obo/ZFA_0001389>	"TAO:0001389"
<http://purl.obolibrary.org/obo/ZFS_0000011>	"ZFIN:ZDB-TERM-100331-2441"
<http://purl.obolibrary.org/obo/ZFS_0000011>	"ZFIN:ZDB-STAGE-010723-22"
<http://purl.obolibrary.org/obo/ZFA_0000239>	"TAO:0000239"
<http://purl.obolibrary.org/obo/ZFA_0000940>	"TAO:0000940"
<http://purl.obolibrary.org/obo/ZFA_0000335>	"TAO:0000335"
<http://purl.obolibrary.org/obo/ZFA_0000781>	"TAO:0000781"
<http://purl.obolibrary.org/obo/ZFA_0000349>	"TAO:0000349"
<http://purl.obolibrary.org/obo/ZFA_0000524>	"TAO:0000524"
<http://purl.obolibrary.org/obo/ZFA_0001555>	"TAO:0001555"
<http://purl.obolibrary.org/obo/ZFA_0005189>	"TAO:0005189"
<http://purl.obolibrary.org/obo/ZFA_0009186>	"TAO:0009186"
<http://purl.obolibrary.org/obo/ZFA_0009186>	"CL:0000381"
<http://purl.obolibrary.org/obo/ZFA_0001227>	"TAO:0001227"
<http://purl.obolibrary.org/obo/ZFA_0001281>	"TAO:0001281"
<http://purl.obolibrary.org/obo/ZFA_0005074>	"TAO:0005074"
<http://purl.obolibrary.org/obo/ZFA_0009296>	"CL:0000688"
<http://purl.obolibrary.org/obo/ZFA_0009296>	"TAO:0009296"
<http://purl.obolibrary.org/obo/ZFA_0005343>	"TAO:0005343"
<http://purl.obolibrary.org/obo/ZFA_0000953>	"TAO:0000953"
<http://purl.obolibrary.org/obo/ZFA_0000045>	"TAO:0000045"
<http://purl.obolibrary.org/obo/ZFA_0000292>	"TAO:0000292"
<http://purl.obolibrary.org/obo/ZFA_0000491>	"TAO:0000491"
<http://purl.obolibrary.org/obo/ZFS_0000004>	"ZFIN:ZDB-TERM-100331-2434"
<http://purl.obolibrary.org/obo/ZFS_0000004>	"ZFIN:ZDB-STAGE-010723-33"
<http://purl.obolibrary.org/obo/ZFA_0005357>	"TAO:0001756"
<http://purl.obolibrary.org/obo/ZFA_0000059>	"TAO:0000059"
<http://purl.obolibrary.org/obo/ZFA_0009342>	"CL:0000813"
<http://purl.obolibrary.org/obo/ZFA_0009342>	"TAO:0009342"
<http://purl.obolibrary.org/obo/ZFA_0005628>	"TAO:0001753"
<http://purl.obolibrary.org/obo/ZFA_0000328>	"TAO:0000328"
<http://purl.obolibrary.org/obo/ZFA_0000155>	"TAO:0000155"
<http://purl.obolibrary.org/obo/ZFA_0009089>	"TAO:0009089"
<http://purl.obolibrary.org/obo/ZFA_0009089>	"CL:0000146"
<http://purl.obolibrary.org/obo/ZFA_0005029>	"TAO:0005029"
<http://purl.obolibrary.org/obo/ZFA_0001375>	"TAO:0001375"
<http://purl.obolibrary.org/obo/ZFA_0000438>	"TAO:0000438"
<http://purl.obolibrary.org/obo/ZFA_0001118>	"TAO:0001118"
<http://purl.obolibrary.org/obo/ZFA_0009199>	"TAO:0009199"
<http://purl.obolibrary.org/obo/ZFA_0009199>	"CL:0000431"
<http://purl.obolibrary.org/obo/ZFA_0001720>	"TAO:0002232"
<http://purl.obolibrary.org/obo/ZFA_0009002>	"TAO:0009002"
<http://purl.obolibrary.org/obo/ZFA_0009002>	"CL:0000007"
<http://purl.obolibrary.org/obo/ZFA_0001658>	"TAO:0002177"
<http://purl.obolibrary.org/obo/ZFA_0001172>	"TAO:0001172"
<http://purl.obolibrary.org/obo/ZFA_0001047>	"TAO:0001047"
<http://purl.obolibrary.org/obo/ZFA_0000510>	"TAO:0000510"
<http://purl.obolibrary.org/obo/ZFA_0001470>	"TAO:0001470"
<http://purl.obolibrary.org/obo/ZFA_0007015>	"TAO:0007015"
<http://purl.obolibrary.org/obo/ZFS_0000017>	"ZFIN:ZDB-TERM-100331-2447"
<http://purl.obolibrary.org/obo/ZFS_0000017>	"ZFIN:ZDB-STAGE-010723-6"
<http://purl.obolibrary.org/obo/ZFA_0007029>	"TAO:0007029"
<http://purl.obolibrary.org/obo/ZFA_0005458>	"TAO:0001845"
<http://purl.obolibrary.org/obo/ZFA_0000518>	"TAO:0000518"
<http://purl.obolibrary.org/obo/ZFA_0005392>	"TAO:0001811"
<http://purl.obolibrary.org/obo/ZFA_0001616>	"TAO:0002170"
<http://purl.obolibrary.org/obo/ZFA_0001130>	"TAO:0001130"
<http://purl.obolibrary.org/obo/ZFA_0000210>	"TAO:0000210"
<http://purl.obolibrary.org/obo/ZFA_0001596>	"TAO:0000367"
<http://purl.obolibrary.org/obo/ZFA_0001672>	"TAO:0002193"
<http://purl.obolibrary.org/obo/ZFA_0000148>	"TAO:0000148"
<http://purl.obolibrary.org/obo/ZFA_0001000>	"TAO:0001000"
<http://purl.obolibrary.org/obo/ZFA_0000462>	"TAO:0000462"
<http://purl.obolibrary.org/obo/ZFA_0009015>	"CL:0000038"
<http://purl.obolibrary.org/obo/ZFA_0009015>	"TAO:0009015"
<http://purl.obolibrary.org/obo/ZFA_0000731>	"TAO:0000731"
<http://purl.obolibrary.org/obo/ZFA_0001540>	"TAO:0001540"
<http://purl.obolibrary.org/obo/ZFA_0000070>	"TAO:0000070"
<http://purl.obolibrary.org/obo/ZFA_0009117>	"CL:0000190"
<http://purl.obolibrary.org/obo/ZFA_0009117>	"TAO:0009117"
<http://purl.obolibrary.org/obo/ZFA_0000669>	"TAO:0000669"
<http://purl.obolibrary.org/obo/ZFA_0000314>	"TAO:0000314"
<http://purl.obolibrary.org/obo/ZFA_0000745>	"TAO:0000745"
<http://purl.obolibrary.org/obo/ZFA_0001290>	"TAO:0001290"
<http://purl.obolibrary.org/obo/ZFA_0005411>	"TAO:0005411"
<http://purl.obolibrary.org/obo/ZFA_0001033>	"TAO:0001033"
<http://purl.obolibrary.org/obo/ZFA_0007008>	"TAO:0007008"
<http://purl.obolibrary.org/obo/ZFA_0005168>	"TAO:0005168"
<http://purl.obolibrary.org/obo/ZFA_0000424>	"TAO:0000424"
<http://purl.obolibrary.org/obo/ZFA_0005349>	"TAO:0001981"
<http://purl.obolibrary.org/obo/ZFA_0000739>	"TAO:0000739"
<http://purl.obolibrary.org/obo/ZFA_0001143>	"TAO:0001143"
<http://purl.obolibrary.org/obo/ZFA_0001235>	"TAO:0001235"
<http://purl.obolibrary.org/obo/ZFA_0000266>	"TAO:0000266"
<http://purl.obolibrary.org/obo/ZFA_0009265>	"TAO:0009265"
<http://purl.obolibrary.org/obo/ZFA_0009265>	"CL:0000576"
<http://purl.obolibrary.org/obo/ZFA_0000009>	"TAO:0000009"
<http://purl.obolibrary.org/obo/ZFA_0000981>	"TAO:0000981"
<http://purl.obolibrary.org/obo/ZFA_0000376>	"TAO:0000376"
<http://purl.obolibrary.org/obo/ZFA_0005121>	"TAO:0005121"
<http://purl.obolibrary.org/obo/ZFA_0005607>	"TAO:0005245"
<http://purl.obolibrary.org/obo/ZFA_0000724>	"TAO:0000724"
<http://purl.obolibrary.org/obo/ZFA_0000551>	"TAO:0000551"
<http://purl.obolibrary.org/obo/ZFA_0000063>	"TAO:0000063"
<http://purl.obolibrary.org/obo/ZFA_0005170>	"TAO:0005170"
<http://purl.obolibrary.org/obo/ZFA_0000119>	"TAO:0000119"
<http://purl.obolibrary.org/obo/ZFA_0000565>	"TAO:0000565"
<http://purl.obolibrary.org/obo/ZFA_0009360>	"CL:0000849"
<http://purl.obolibrary.org/obo/ZFA_0009360>	"TAO:0009360"
<http://purl.obolibrary.org/obo/ZFA_0001401>	"TAO:0001401"
<http://purl.obolibrary.org/obo/ZFA_0005231>	"TAO:0005231"
<http://purl.obolibrary.org/obo/ZFA_0000834>	"TAO:0000834"
<http://purl.obolibrary.org/obo/ZFA_0001339>	"TAO:0001339"
<http://purl.obolibrary.org/obo/ZFA_0000173>	"TAO:0000173"
<http://purl.obolibrary.org/obo/ZFA_0005280>	"TAO:0005280"
<http://purl.obolibrary.org/obo/ZFA_0009223>	"TAO:0009223"
<http://purl.obolibrary.org/obo/ZFA_0009223>	"CL:0000496"
<http://purl.obolibrary.org/obo/ZFA_0005524>	"TAO:0001726"
<http://purl.obolibrary.org/obo/ZFA_0001393>	"TAO:0001393"
<http://purl.obolibrary.org/obo/ZFA_0001409>	"TAO:0001409"
<http://purl.obolibrary.org/obo/ZFA_0001471>	"TAO:0001471"
<http://purl.obolibrary.org/obo/ZFA_0001065>	"TAO:0001065"
<http://purl.obolibrary.org/obo/ZFA_0000994>	"TAO:0000994"
<http://purl.obolibrary.org/obo/ZFA_0001581>	"TAO:0001581"
<http://purl.obolibrary.org/obo/ZFA_0000076>	"TAO:0000076"
<http://purl.obolibrary.org/obo/ZFA_0005183>	"TAO:0005183"
<http://purl.obolibrary.org/obo/ZFA_0009126>	"CL:0000209"
<http://purl.obolibrary.org/obo/ZFA_0009126>	"TAO:0009126"
<http://purl.obolibrary.org/obo/ZFA_0005427>	"TAO:0002012"
<http://purl.obolibrary.org/obo/ZFA_0000369>	"TAO:0000369"
<http://purl.obolibrary.org/obo/ZFA_0009180>	"CL:0000357"
<http://purl.obolibrary.org/obo/ZFA_0009180>	"TAO:0009180"
<http://purl.obolibrary.org/obo/ZFA_0001221>	"TAO:0001221"
<http://purl.obolibrary.org/obo/ZFA_0005466>	"TAO:0001844"
<http://purl.obolibrary.org/obo/ZFA_0009236>	"TAO:0009236"
<http://purl.obolibrary.org/obo/ZFA_0009236>	"CL:0000515"
<http://purl.obolibrary.org/obo/ZFA_0000654>	"TAO:0000654"
<http://purl.obolibrary.org/obo/ZFA_0005537>	"TAO:0002011"
<http://purl.obolibrary.org/obo/ZFA_0005051>	"TAO:0005051"
<http://purl.obolibrary.org/obo/ZFA_0000805>	"TAO:0000805"
<http://purl.obolibrary.org/obo/ZFA_0001159>	"TAO:0001159"
<http://purl.obolibrary.org/obo/ZFA_0009389>	"CL:1000497"
<http://purl.obolibrary.org/obo/ZFA_0009290>	"TAO:0009290"
<http://purl.obolibrary.org/obo/ZFA_0009290>	"CL:0000679"
<http://purl.obolibrary.org/obo/ZFA_0001504>	"TAO:0001504"
<http://purl.obolibrary.org/obo/ZFA_0000710>	"TAO:0000710"
<http://purl.obolibrary.org/obo/ZFA_0009033>	"TAO:0009033"
<http://purl.obolibrary.org/obo/ZFA_0009033>	"CL:0000065"
<http://purl.obolibrary.org/obo/ZFA_0005334>	"TAO:0005334"
<http://purl.obolibrary.org/obo/ZFA_0001484>	"TAO:0001484"
<http://purl.obolibrary.org/obo/ZFA_0005632>	"TAO:0005278"
<http://purl.obolibrary.org/obo/ZFA_0000820>	"TAO:0000820"
<http://purl.obolibrary.org/obo/ZFA_0000322>	"TAO:0000322"
<http://purl.obolibrary.org/obo/ZFA_0000496>	"CARO:0000024"
<http://purl.obolibrary.org/obo/ZFA_0000496>	"TAO:0000496"
<http://purl.obolibrary.org/obo/ZFA_0005648>	"TAO:0001679"
<http://purl.obolibrary.org/obo/ZFA_0000708>	"TAO:0000708"
<http://purl.obolibrary.org/obo/ZFA_0000557>	"TAO:0000557"
<http://purl.obolibrary.org/obo/ZFA_0001171>	"TAO:0001171"
<http://purl.obolibrary.org/obo/ZFA_0000912>	"TAO:0000912"
<http://purl.obolibrary.org/obo/ZFA_0005176>	"TAO:0005176"
<http://purl.obolibrary.org/obo/ZFA_0001442>	"TAO:0001442"
<http://purl.obolibrary.org/obo/ZFA_0000189>	"TAO:0000189"
<http://purl.obolibrary.org/obo/ZFA_0000818>	"TAO:0000818"
<http://purl.obolibrary.org/obo/ZFA_0009215>	"CL:0000460"
<http://purl.obolibrary.org/obo/ZFA_0009215>	"TAO:0009215"
<http://purl.obolibrary.org/obo/ZFA_0001214>	"TAO:0001214"
<http://purl.obolibrary.org/obo/ZFA_0005286>	"TAO:0005286"
<http://purl.obolibrary.org/obo/ZFA_0009229>	"TAO:0009229"
<http://purl.obolibrary.org/obo/ZFA_0009229>	"CL:0000503"
<http://purl.obolibrary.org/obo/ZFA_0001725>	"CL:0002377"
<http://purl.obolibrary.org/obo/ZFA_0001725>	"TAO:0002203"
<http://purl.obolibrary.org/obo/ZFA_0001310>	"TAO:0001310"
<http://purl.obolibrary.org/obo/ZFA_0000772>	"TAO:0000772"
<http://purl.obolibrary.org/obo/ZFA_0000284>	"TAO:0000284"
<http://purl.obolibrary.org/obo/ZFA_0001324>	"TAO:0001324"
<http://purl.obolibrary.org/obo/ZFA_0001074>	"TAO:0001074"
<http://purl.obolibrary.org/obo/ZFA_0007049>	"TAO:0007049"
<http://purl.obolibrary.org/obo/ZFA_0000142>	"TAO:0000142"
